file_name,l(real)_1,a(real)_1,b(real)_1,l(real)_2,a(real)_2,b(real)_2,l(real)_3,a(real)_3,b(real)_3,l(real)_4,a(real)_4,b(real)_4,l(real)_5,a(real)_5,b(real)_5,l_1,a_1,b_1,l_2,a_2,b_2,l_3,a_3,b_3,l_4,a_4,b_4,l_5,a_5,b_5
000000475330.jpg,0.841897663052441,0.4577177430101029,0.8050272479487436,0.626155709421002,0.7224621159802097,0.7017505729001389,0.3682057338561838,0.5237529205462301,0.5457582319439058,0.4577281204476268,0.5272800618470198,0.5530526934728565,0.7169698733827852,0.48690905202538365,0.5507165605808338,0.28573129829773747,0.6823293741756412,0.615862041317927,0.3367610412510054,0.5968414927687586,0.6078609805957923,0.0777285195657812,0.519109087549834,0.5206564287857994,0.5199810689227125,0.7411797530721987,0.7140166366933215,0.670997886045752,0.5163917379954444,0.634258113373652
000000471452.jpg,0.7702318117825642,0.5565728511364462,0.5846384111042975,0.8120506988021116,0.48139194541986163,0.5431463630326097,0.4633277116168014,0.317511165869496,0.6771874827617452,0.567376973484689,0.3370677461455506,0.660266508683914,0.0,0.5019607843137255,0.5019607843137255,0.14314047452010206,0.4851451536839217,0.5399708801289446,0.32936081782960663,0.3620043541131776,0.6532975614280881,0.6285669574727173,0.4743336490778753,0.5891758722927815,0.39479971731065433,0.3467922782284822,0.674891366372666,0.26045866769402354,0.38627368817286895,0.6290599560537855
000000465936.jpg,0.8398075380640551,0.5033219757065477,0.46077151334340866,0.983984851915078,0.5054261859490133,0.4926178777015774,0.266767278783725,0.7455417998395029,0.15664993194640403,0.484818082910858,0.5402417570691339,0.2968231324939012,0.0,0.5019607843137255,0.5019607843137255,0.14347513608935586,0.5860317220825655,0.33502449039975546,0.5967822216299902,0.5067286846745896,0.4262166899077173,0.06616509832281554,0.5031449686591002,0.46947987781714035,0.9289223159439652,0.4986204544534572,0.5046164814373052,0.4622762657676175,0.5780228254473093,0.26037046812703685
000000461404.jpg,0.6173330612368045,0.4897075793303445,0.5532625402457639,0.0,0.5019607843137255,0.5019607843137255,0.8081694670325156,0.4792232310539462,0.49857849624265194,0.5135749121948873,0.4835072899443668,0.4908365461840952,0.47692898569150566,0.529684663688975,0.512237164033658,0.5773801572807853,0.4978079542491835,0.5096507645284234,0.25113919997694145,0.4934784187318074,0.5020662592893096,0.7187569062697798,0.5002592397655622,0.5184985658977846,0.11015464732025591,0.49633141540950976,0.5061564678222418,0.4041176965912193,0.4913784866019381,0.5050540667971617
000000452354.jpg,0.0,0.5019607843137255,0.5019607843137255,0.4768849448620908,0.6477352533625014,0.17904226166004028,0.6593892833897756,0.4970769159246381,0.2945239543721674,0.9126785379163761,0.5165281726145782,0.5988593446483111,0.542226294779119,0.8139651916730459,0.661878569944587,0.3956567580455546,0.5532113991430235,0.29081235623102397,0.571299668158119,0.49967014240912094,0.3001126628918101,0.7244260177610023,0.5494730236443899,0.5378238317060485,0.191653296373306,0.5130905572992469,0.47156299855613465,0.26407981303609374,0.5540524467630925,0.32808828480570046
000000452186.jpg,0.5968888840615214,0.7525321044931498,0.6957049516563698,0.5387829421808427,0.8118520610668359,0.7206782931508643,0.3378974666422364,0.6961519034275511,0.6072273862573763,0.23364026863906845,0.5552578960710443,0.5101301082740101,0.8175122243097235,0.2787429342600452,0.590136648187164,0.5045102741129931,0.7615477270942727,0.713167545755515,0.19382357247898535,0.6099962118426773,0.5736933132437878,0.7649234058890337,0.45092031932114085,0.5484064694932292,0.3523979275160541,0.667359664128245,0.6350008621589869,0.17651622867147132,0.5211472216233242,0.5198789029432904
000000447099.jpg,0.351022874407488,0.5951846868708038,0.6132143529632152,0.4132791810879983,0.6165121741052877,0.6487070266774381,0.52770655157729,0.6631213436506979,0.6923556473298026,0.0,0.5019607843137255,0.5019607843137255,0.5397759788897196,0.7272641121207233,0.7149519603513452,0.5047570844657497,0.7498154192952837,0.7440177642696529,0.11809660197513615,0.6133834865262972,0.5567854006605223,0.9918338787416627,0.4987041042971069,0.5166597578900287,0.016257646383939034,0.5151311418831176,0.5046465753410456,0.29356677360757644,0.6804618843889397,0.6456396877041779
000000442059.jpg,0.3283605989886388,0.7028213087761442,0.6361451211689004,0.9941671601476867,0.4900878129525254,0.5104999371810234,0.8217708876932458,0.29516657971614224,0.559820672560529,0.6837026772916799,0.5204969835788149,0.753162879110821,0.4101054532361244,0.5563057815539931,0.3089016805334227,0.2931975907479838,0.6279813965191817,0.2656721768592547,0.17746157572883134,0.5265931516074098,0.5388840696360772,0.9480449231038466,0.49879481168504103,0.5033111340393721,0.39084665943525104,0.6858282096102125,0.18825768497625056,0.6021418637727822,0.34329078718980205,0.5111354842456537
000000439688.jpg,0.7752403361000993,0.5147841605158859,0.5332269919051195,0.6668401233554597,0.5182664977189063,0.5467337004365616,0.5288800063895646,0.4951417638603676,0.511588233608269,0.5120883221780467,0.4592780061847231,0.5334788229814563,0.5792829430569891,0.3792123816025981,0.5651262608374293,0.4261397686938592,0.47437806481304023,0.5757423824423887,0.5664430549623699,0.5011701213944632,0.45215285814190137,0.7314081620094808,0.5093756279702298,0.5815224250622499,0.43495301396553826,0.6525844273622246,0.6223694491152801,0.17924872140904438,0.48709954726807536,0.5172172462524576
000000439034.jpg,0.06875367495404355,0.5120732737588578,0.5027463239751112,0.5412123597388976,0.7531149966503979,0.548663818134425,0.6152698105018153,0.7510089345665194,0.3773987748922423,0.4081463826175709,0.6612911580607793,0.1920778700944011,0.49554848117855227,0.7738448668630955,0.7208143767579896,0.5324451879069768,0.7579380586559432,0.4511677716969929,0.26351444622572406,0.604674893458903,0.2902780331212281,0.07809825166396892,0.5359346558079036,0.49875068762390934,0.8450779553120984,0.5123228560077971,0.48564209539206527,0.2964304942222076,0.6922069600997066,0.5330536481690242
000000435324.jpg,0.3787206441145288,0.5215089187898849,0.5320837643356857,0.0720070636158221,0.509466908708759,0.5046093364631339,0.6515134576133498,0.6189639444321781,0.7267930474395545,0.554716110202051,0.5398212854384217,0.28541733226789223,0.8879560899518038,0.4874465388094276,0.5678402996497837,0.8507780283120496,0.4987924147639603,0.601749976220062,0.04400703910744653,0.5084856773468137,0.5001826074138226,0.633528655954843,0.4890055449738689,0.5702586639613276,0.2044467747562589,0.5361106989203792,0.5743516303087722,0.35499705603253173,0.47567484442306596,0.4095291559781247
000000430710.jpg,0.0,0.5019607843137255,0.5019607843137255,0.6707705924520834,0.7844941819488512,0.35747167679654873,0.6340101502461921,0.8122905097957124,0.2821384334896208,0.57958791146536,0.7356554132323762,0.2462744083596357,0.7715233738097312,0.6279965405772746,0.36610368947597804,0.22160814833523504,0.6382283255505447,0.4082915533500869,0.06692656158530791,0.5275108175298114,0.4593799461769914,0.6127371158861306,0.5070518856413141,0.5204968288030429,0.37205606296084504,0.6925122808387698,0.27125138033643814,0.5361428259407321,0.7022692997752832,0.3897256644888904
000000429004.jpg,0.8345629805205401,0.4592240480939886,0.4569417855606589,0.5146441584207041,0.5104401199891095,0.31545383571319324,0.5300921900444289,0.4795850714410579,0.38357590399418023,0.0,0.5019607843137255,0.5019607843137255,0.8682404267826728,0.5008722316285869,0.4776556842861229,0.5955325493907919,0.5091814666292254,0.3160777705802568,0.03964921880757061,0.5030397736473796,0.4909011654569184,0.37859063451795266,0.5554062081918686,0.29961989749364193,0.7147815152089839,0.47914922455489434,0.4156553035381888,0.2643757471205449,0.5108216746441563,0.3923079095543158
000000413154.jpg,0.976422726832438,0.4984762647466947,0.4880324298265688,0.4677766623302648,0.6673386512959091,0.17326809259134057,0.8435078648393747,0.5535347875755386,0.631301607292134,0.0,0.5019607843137255,0.5019607843137255,0.4259493022047988,0.48945164967532967,0.512633047039556,0.07479903910287361,0.6382986166461768,0.3100437971756808,0.31182949946403815,0.8050262728291876,0.08921304814654885,0.5686645361318845,0.5714609157197879,0.5304682008004433,0.04546373998766875,0.5288762320769771,0.45860098353591716,0.20457798596936455,0.7350371139997752,0.18464881101841973
000000407891.jpg,0.0,0.5019607843137255,0.5019607843137255,0.5352599008799936,0.8139307909549087,0.7465318458051761,0.9640003733540127,0.5084453452811697,0.48086197164055217,0.20857016245410256,0.5678758811069148,0.5309829511024919,0.8958516565180983,0.49136205322177967,0.5455890200925227,0.5134123777027081,0.6087252958202091,0.36427960893240563,0.017669734736545664,0.5270652996169388,0.5011531619546109,0.9036746417215068,0.5310574884572412,0.47407855792737624,0.17343595415572705,0.6280895174234975,0.3976432642105421,0.3798336710484465,0.7274784939373403,0.589165208996386
000000403265.jpg,0.5505870141223389,0.49997989632344586,0.6752587069598834,0.9032945228501706,0.47242687048301496,0.8186620931923652,0.2805403280118092,0.6673481363866555,0.582804927499739,0.31752798858924913,0.48960423550752297,0.5160915807792535,0.9016672010716965,0.48249820682199573,0.5446217093736013,0.03907145496887516,0.5101800453573186,0.5200156099715284,0.4292085516528932,0.5283702055369622,0.6925157372943329,0.688431155551539,0.515709639101798,0.758252999858259,0.3357050478376083,0.49438060286008795,0.5589086602139021,0.2731580135508274,0.5563946254549299,0.6434005683349647
000000403109.jpg,0.0,0.5019607843137255,0.5019607843137255,0.5700575653925349,0.5238189315661835,0.538291063808418,0.6597007081131773,0.3337714039742627,0.7147965742829325,0.9963435197590518,0.49472982224352174,0.505779703072817,0.8945806140309713,0.47456383346895004,0.49691219295832817,0.6515227530113787,0.5018210444954282,0.5029620041546765,0.15223716570239532,0.490108674250006,0.5260594704760456,0.2823913444037841,0.4322000232716897,0.5781429380517521,0.900141855930794,0.5033353419628768,0.49747494908692413,0.47032060745645315,0.3882973607511281,0.641954677218581
000000397205.jpg,0.9951305751373459,0.4920656646273226,0.5090735033897102,0.7807238115461608,0.41381488865477534,0.5682046290568669,0.6729895324741046,0.39355932293651713,0.4800362645997351,0.5065344249100298,0.41886945617197224,0.42560570254169916,0.7196399986356491,0.5180740843551296,0.6317868017340231,0.7211838914496862,0.42913696922584016,0.48673884805945095,0.2492583571126896,0.4305018105624891,0.48803271670916765,0.3092950367419726,0.41531892795591924,0.5874529608143758,0.5429502211702983,0.4212928728811045,0.5330057576712706,0.9186199308835055,0.4771761563752552,0.5271927819746433
000000393443.jpg,0.5282781782836704,0.501884826589496,0.5067501984920759,0.8991340148594243,0.4728859668109814,0.590241344396558,0.9835322416435612,0.49159932154871344,0.5489552330395671,0.8828001930128494,0.482040115186676,0.5915647234464217,0.7113116061692838,0.5483359520175123,0.5510203069263125,0.3636837738789191,0.5057008849619669,0.5633693408849011,0.6724878267415226,0.4963358678319868,0.5570124348842811,0.8111040403610901,0.49591693575908086,0.5401550042205561,0.5333047954532644,0.5018037988040405,0.5686129057558963,0.17393238032276429,0.5023426950654548,0.5202757525033371
000000389699.jpg,0.901038662784439,0.48518937797746586,0.5112425587689073,0.484011139517242,0.380881616963058,0.6655362830121945,0.603614302019184,0.4468200109651018,0.48866348058494524,0.47880583863896686,0.4853790864390099,0.664076209382714,0.7986778893997876,0.4612167841891317,0.4926865007246685,0.6670957440252964,0.45034118278548774,0.480275023259806,0.24499844956755168,0.4777513638774888,0.5316738921793145,0.6586942282793862,0.4541938095213889,0.44592775219078673,0.7398651490001285,0.45570651291176234,0.4892201014115343,0.3404224727812887,0.41484634857703917,0.6124967647502134
000000389092.jpg,0.5561623570960269,0.7124253863729649,0.6974412174214908,0.7876206953574364,0.391798756359599,0.427869622313904,0.10638179804547523,0.5105013569209895,0.4375193058845078,0.3161814333541952,0.522641096362396,0.43255689254233265,0.0,0.5019607843137255,0.5019607843137255,0.24073844328434685,0.5233906030370046,0.4040600283648551,0.0605809197061509,0.5066627695123952,0.4734715277542453,0.876433926452286,0.3651214429698118,0.43351655520298576,0.456425170386989,0.727721593361586,0.6317723882937919,0.6474562345943324,0.5178041693922262,0.3787575792617245
000000385702.jpg,0.9809389417663112,0.4569997455744908,0.5770570118212381,0.47954766668966575,0.6776535138717031,0.18101187043132336,0.6318086100547201,0.7790015036611212,0.28027506464323715,0.7044036488960158,0.6469404274549032,0.7171274141413252,0.16133803027132282,0.5337459326102713,0.49989272191535256,0.5040512198142537,0.6394370940098747,0.6316765856241525,0.5673339187501852,0.6884055713778262,0.30459510400481604,0.17596435859102852,0.5406965646432025,0.46515980643615845,0.3009041149649903,0.6577357426355862,0.4143817986929925,0.709241523233507,0.5116145245498582,0.47589386644480025
000000382552.jpg,0.19349391930166043,0.5024292687876535,0.49075636225474967,0.2765835438235951,0.377625567286246,0.6229962488100113,0.5631882357359569,0.32448945745743846,0.6598159570606201,0.25449282244059035,0.6479155382053631,0.268440074707485,0.42877944640860344,0.6141597073011352,0.5845236025519985,0.7601931495836357,0.4979089903327314,0.4758212842262443,0.2677192635961943,0.48828116840090785,0.453741144535312,0.22548357173636258,0.4349813847981871,0.5300322766050054,0.06525857745511043,0.5004908193787244,0.5030790621298749,0.4546597572259614,0.48337711437022624,0.6166705563120052
000000380859.jpg,0.9069118621536804,0.49652370310082233,0.5086827592617569,0.3832419710671234,0.3775056601042607,0.6281589354236611,0.6636274114713353,0.5096558883029498,0.5775524989081294,0.8292136125555335,0.31136711878735257,0.5991954884914688,0.8585086272685271,0.3753088707842483,0.7239316776317466,0.649655157422426,0.42207321806782394,0.6613292639077842,0.4114124142658914,0.4374607395999028,0.5610063845552102,0.4330784236762376,0.4959181702406944,0.5128825885004827,0.8762477105198786,0.4764407176894375,0.5452422958308983,0.24059022903352506,0.48744561404924563,0.5148338402449649
000000369722.jpg,0.4762057523409758,0.6519165971256756,0.17863311846777508,0.0,0.5019607843137255,0.5019607843137255,0.8876809894449739,0.4828561386323295,0.8257174725797582,0.957125535777244,0.4520169711210158,0.7294607825629074,0.9913547327905777,0.48574732484270566,0.5026899022135262,0.5159153641664947,0.5964328440223038,0.21369942580953616,0.9403094045245476,0.4859960209168596,0.48105947423289447,0.0054875725048817965,0.5063430823203117,0.4960277837960425,0.8972187083776845,0.4619985546704216,0.8445744931217974,0.3972798600030503,0.710366860767024,0.142995870079641
000000367461.jpg,0.6461927306656705,0.49011007792285755,0.34243849487402805,0.7058212054960351,0.6435865517548559,0.731986957618858,0.4566626138280757,0.6568177820458886,0.6378873917618176,0.9968391475944698,0.49611045320180497,0.5020422115736304,0.20203210180942258,0.5004456143580865,0.4957886206822441,0.6748820363196285,0.5025189609023287,0.4908379642644341,0.31854089770216026,0.6550002152669842,0.6322862147742876,0.1229363041407247,0.5165017162254731,0.4977851795924644,0.5773856657937286,0.6342174276894091,0.7253938755072227,0.402250497527896,0.5549059410978139,0.3301592338233041
000000362329.jpg,0.462481375183006,0.5854034830896994,0.587809471625628,0.7223598872938788,0.4941053833765336,0.515016767574167,0.3796250473725475,0.5727625883478837,0.2895235437952454,0.9958695717866641,0.49413215190011933,0.5034638652932747,0.4564899352584149,0.488496786242913,0.3956923320509023,0.33992174381699775,0.517534041486337,0.3487679677055022,0.7056768341000352,0.5057455211183497,0.5187135138134145,0.43917096727853067,0.5132419272802546,0.5210424907890366,0.11009405235788712,0.5045633469076861,0.5015527872973602,0.2239448313090232,0.5282925446680563,0.36570356771473833
000000361440.jpg,0.21084896688063176,0.4984281964078375,0.5063367353062573,0.5369659249215485,0.8146899754742607,0.7106551441039185,0.9892451879453148,0.49563871848376156,0.4955406999178664,0.1839859141174749,0.43146812322556205,0.5612926670017863,0.8970507288246314,0.4675955218910373,0.6032375836022843,0.6691283763129667,0.4200004595288981,0.45648878437984675,0.13986835189476532,0.4746335982832838,0.5210253223099276,0.4969040204545064,0.7288701185245314,0.6897026714080797,0.880191292930089,0.4666655656683236,0.5319418418723745,0.42775088193675054,0.44112886890092584,0.5909864629409936
000000354425.jpg,0.2658191570004991,0.5053828924100922,0.4678072547800866,0.8043727741277543,0.22021958776782083,0.7730338550898074,0.765945561085063,0.4422544284813777,0.41543937163566647,0.8926983474719656,0.45548992374502034,0.6429226430035008,0.7054679666841457,0.5069679845684156,0.7326518744815287,0.4746177109181744,0.41489435640835093,0.46753240651485606,0.7683510483610552,0.200352961899609,0.7930752988198372,0.8384371306651801,0.46423856778303335,0.5946156229910863,0.03216006474306141,0.4929873125838301,0.5009152886040227,0.37709343582423777,0.3899999253166899,0.6569525017849864
000000354131.jpg,0.9946199220965042,0.49587034452757184,0.5230333564253596,0.45393205701235245,0.5548716154306127,0.27724277530996516,0.31366053031239566,0.5796044120361586,0.30629179256094524,0.523387969119454,0.49402280173802376,0.49680601579759986,0.3183978239747953,0.4921097881154473,0.5090765004621645,0.8857539514766666,0.5015770931857325,0.5238435909556044,0.4397320446126943,0.5782842723299214,0.2593995661447705,0.12529555017917907,0.5038255914830878,0.492748471260732,0.3444199469360594,0.5379902693529093,0.3672698775853577,0.41949723725232396,0.5172029086351441,0.4954355838832487
000000348684.jpg,0.0,0.5019607843137255,0.5019607843137255,0.854953297818605,0.3671902119088983,0.7184235482388996,0.6915556036389781,0.5868028914891307,0.7115860177036766,0.9015762551764095,0.48744246021461785,0.5012504088059733,0.349558701417409,0.6912437293472321,0.5655769256940014,0.07192336873896017,0.5140996634132099,0.4799255179221504,0.8647682160394009,0.5123330821414387,0.5656455470937015,0.7709992249217597,0.40659006588745816,0.7481202485273539,0.636028636740092,0.6109857110690884,0.677038488436704,0.41129681327337486,0.5924837085245432,0.6120013852516242
000000338235.jpg,0.4709061973086676,0.35042624226452523,0.5792649628953829,0.5681667631118317,0.3404007551309828,0.6472965218274795,0.7850401053761372,0.4496942250974562,0.4802049608226518,0.9734074758154414,0.43029056501417623,0.7074227690710181,0.9941671601476867,0.4900878129525254,0.5104999371810234,0.674615681326776,0.44687485050718584,0.48081493587791607,0.37828140175160274,0.3862660072070787,0.517193246053054,0.3727590220663538,0.35747694935830754,0.5868300673097996,0.1894244303550456,0.3956590595903089,0.5827948560172123,0.7719249311036431,0.4019646092188449,0.7294936872830443
000000334234.jpg,0.7673846939536011,0.39265112772019134,0.4923309615431135,0.46776543644915625,0.7291560280504576,0.640890181123031,0.7481218965205023,0.3238622546440725,0.6572470002373811,0.7304054670593851,0.26550409646270584,0.7301992581798743,0.9745565216327091,0.44865396973763433,0.5368528639588849,0.1462759635086266,0.46740391450273144,0.5036050676961953,0.390956540588874,0.3701004356598095,0.5665964157884656,0.4501635589661552,0.704762541180432,0.6583903692651298,0.8585014992451201,0.4189843011629832,0.5001306363031419,0.6997768274757264,0.2961420336053596,0.6485175985707186
000000331712.jpg,0.2558949236166769,0.6115941525974874,0.5432248150254246,0.815386426039946,0.49087359946799913,0.51570744261944,0.8126762053562053,0.47749629875260075,0.8146182221133532,0.8816539823492797,0.42386945692882444,0.7786279862110055,0.8989583413877127,0.473160045243774,0.5840108614925389,0.7943490586649969,0.4899666191310681,0.6300564903778945,0.03162674653661448,0.5241124423428904,0.5175038066227305,0.729235415313282,0.5082116107056802,0.7646944577916037,0.3132497913994208,0.5844640467423168,0.6418760083166253,0.5706078497301221,0.5200103664441768,0.6914535778905005
000000323615.jpg,0.0,0.5019607843137255,0.5019607843137255,0.48076251328532565,0.6843361960274722,0.29571637781208654,0.7402776897344332,0.4729488578113817,0.7914022004847351,0.4941773271868263,0.4071307171042773,0.6658113135288581,0.6008345656688864,0.42712973773818635,0.6083718023746032,0.1802581516606121,0.6626180393286187,0.35342905509252626,0.027170513171034045,0.5104619577940739,0.4930903017136975,0.09259215769093831,0.6106177025877022,0.4153691011591877,0.26074920555513603,0.501392497845877,0.5761349246782422,0.4089131933874663,0.6754732095600424,0.2985388230252082
000000318892.jpg,0.6035431631899629,0.4287751349784924,0.667047123547957,0.2828337659353277,0.39702568477747513,0.6290381569481187,0.0,0.5019607843137255,0.5019607843137255,0.9906840239446945,0.4981950804658601,0.4964335513212461,0.7575284396569575,0.5120426193676102,0.5699994464008489,0.2765469224787649,0.40032781378711524,0.5576146153986923,0.48309453167939265,0.4402180040245351,0.6216905595087177,0.35793667358380676,0.36337275853815537,0.5739429884833995,0.8494583684304231,0.49680931279237256,0.5405453426495395,0.11821035357477232,0.5200811969501504,0.5163166835811164
000000312408.jpg,0.3244508279503692,0.7107852583417363,0.31458179981987233,0.5186463998224805,0.558199403976281,0.26260836486777667,0.5751989372586439,0.5315481183755434,0.2983141968476209,0.724438512504154,0.49833115236200315,0.511975982032097,0.802613718191878,0.4599179205688816,0.570984291492684,0.5095542699192488,0.5643876675223778,0.25822808635305416,0.6361300069931055,0.49967005313585683,0.5023146933012775,0.3897456856951895,0.6596595465347946,0.19514646186969686,0.1571133305629055,0.5175052447240511,0.48779877713514425,0.5913912835894306,0.5054011715231403,0.35034952289907134
000000302008.jpg,0.9884476182177884,0.47379532352622444,0.557476228393426,0.9970679087537055,0.49602073503028377,0.5062281661521214,0.0,0.5019607843137255,0.5019607843137255,0.4292124809925448,0.6126965373205971,0.2618682807830307,0.8121768460609192,0.48329206520938955,0.5284857920442693,0.019315793994422306,0.52304593375148,0.47894413758919063,0.5900489584084277,0.48807421495496267,0.5290943035356085,0.32687985550467535,0.503858413278972,0.49319675408216906,0.134113490620943,0.5222180624602761,0.4669202982887347,0.8742265886512822,0.5054622129794377,0.5212828918724696
000000299394.jpg,0.7896795490532134,0.5177325611510885,0.5054208161031586,0.9924843556154035,0.4860680537630342,0.5175493045119107,0.38649607011759074,0.3886835695866077,0.6054413232536148,0.6279781178734478,0.4917194635434605,0.5215821728398765,0.29412349514434233,0.5918996741922165,0.5019750087214805,0.3781854293548901,0.4897202143299117,0.5318637552352313,0.854633780753293,0.5049586194115492,0.5136553170601015,0.15606489934069906,0.4966460827421151,0.510026684497444,0.6066022661411941,0.49163655465022293,0.39618511261202205,0.6485537532872886,0.5044571752169918,0.5388660299939928
